address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"10710 Eldorado Pkwy,Ste 110,Frisco, TX 75035",Sugarboy Donuts,Frisco,10/15/2016,Donuts/Bubble Tea/Juice Bars & Smoothies,10/26/2020,4,66,TX,10710 Eldorado Pkwy,75035
"4740 State Hwy 121,Lewisville, TX 75056",Pho Beef Noodle & Grill,Lewisville,10/3/2016,Vietnamese/Chinese/Bubble Tea,10/8/2020,4,144,TX,4740 State Hwy 121,75056
"8251 N Belt Line Rd,Irving, TX 75063",Thai Tea Asian Fusion Cafe,Irving,12/10/2014,Thai/Asian Fusion/Bubble Tea,8/13/2020,3,268,TX,8251 N Belt Line Rd,75063
"2401 S Stemmons Fwy,Lewisville, TX 75067",Gong Cha,Lewisville,12/22/2019,Taiwanese/Bubble Tea,8/2/2020,4,7,TX,2401 S Stemmons Fwy,75067
"3109 N Belt Line Rd,Irving, TX 75061",Pho Legacy,Irving,7/16/2008,Vietnamese,10/25/2020,3,121,TX,3109 N Belt Line Rd,75061
"1530 TX-121 BUS,Ste 100,Lewisville, TX 75067",NewSong Donut & Cafe,Lewisville,2/23/2020,Donuts/Coffee & Tea/Bubble Tea,3/14/2020,4,2,TX,1530 TX-121 BUS,75067
"3401 Preston Rd,Ste 15,Frisco, TX 75034",Zero Degrees,Frisco,3/15/2018,Coffee & Tea/Bubble Tea,10/25/2020,3,324,TX,3401 Preston Rd,75034
"1093 W Main St,Ste 200,Lewisville, TX 75067",Yogurt Zone,Lewisville,9/15/2015,Ice Cream & Frozen Yogurt/Juice Bars & Smoothies/Bubble Tea,8/29/2020,4,21,TX,1093 W Main St,75067
"3810 S Cooper St,Ste 148,Arlington, TX 76015",Sharetea,Arlington,6/24/2017,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,7/18/2020,4,158,TX,3810 S Cooper St,76015
"3526 Lakeview Pkwy,Rowlett, TX 75088",Shiny Wok,Rowlett,12/13/2013,Bubble Tea/Chinese/Juice Bars & Smoothies,10/18/2020,4,100,TX,3526 Lakeview Pkwy,75088
"3811 S Cooper St,Ste 2052,Arlington, TX 76015",Kokee Tea,Arlington,1/29/2020,Bubble Tea/Coffee & Tea,2/2/2020,1,2,TX,3811 S Cooper St,76015
"6702 Dalrock Rd,Ste 108,Rowlett, TX 75089",Panda Pho & Boba House,Rowlett,12/15/2016,Vietnamese,9/20/2020,4,140,TX,6702 Dalrock Rd,75089
"6007 Legacy Dr,Plano, TX 75024",Texas Teahouse & Market,Plano,,Coffee & Tea/Bubble Tea/Breakfast & Brunch,,,,TX,6007 Legacy Dr,75024
"4100 S Ridge Rd,Ste 100,McKinney, TX 75070",Donut Box,McKinney,4/15/2019,Donuts/Coffee & Tea/Bubble Tea,10/11/2020,4,17,TX,4100 S Ridge Rd,75070
"2202 New York Ave,Ste 923,Arlington, TX 76010",Yen's Cafe,Arlington,4/19/2017,Vietnamese/Cafes,8/9/2020,4,42,TX,2202 New York Ave,76010
"9144 Prestmont Pl,Frisco, TX 75035",Churroholic,Frisco,3/12/2019,Desserts/Ice Cream & Frozen Yogurt/Specialty Food,9/1/2020,4,62,TX,9144 Prestmont Pl,75035
"939 W Stacy Rd,Ste 110,Allen, TX 75013",Forever Pho,Allen,5/1/2016,Vegan/Juice Bars & Smoothies/Chicken Wings,11/1/2020,3,136,TX,939 W Stacy Rd,75013
"1700 E Pioneer Pkwy,Ste 192,Arlington, TX 76010",Tea Cup,Arlington,5/28/2011,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,8/10/2020,3,61,TX,1700 E Pioneer Pkwy,76010
"160 E Fm 544,Ste 90,Murphy, TX 75094",Kung Fu Tea,Murphy,7/1/2017,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,9/25/2020,3,70,TX,160 E Fm 544,75094
"9292 Warren Pkwy,Ste 140,Frisco, TX 75035",7Leaves Cafe,Frisco,7/15/2019,Cafes,10/9/2020,4,146,TX,9292 Warren Pkwy,75035
"9292 Warren Pkwy,Ste 230,Frisco, TX 75035",Kung Fu Tea,Frisco,3/3/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/16/2020,3,17,TX,9292 Warren Pkwy,75035
"3108 Old Denton Rd,Ste 102,Carrollton, TX 75007",Cafe China & Pho,Carrollton,7/5/2015,Vietnamese/Bubble Tea/Juice Bars & Smoothies,10/19/2020,4,239,TX,3108 Old Denton Rd,75007
"2380 N Central Expy,Plano, TX 75074",Zhabuki Sushi & Shabu Restaurant,Plano,9/26/2013,Sushi Bars/Seafood/Noodles,10/30/2020,3,400,TX,2380 N Central Expy,75074
"2540 Old Denton Rd,Ste 122,Carrollton, TX 75006",Kung Fu Tea,Carrollton,10/29/2015,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/5/2020,3,384,TX,2540 Old Denton Rd,75006
"3400 W Fm 544,Ste 630,Wylie, TX 75098",Yogurt Cup,Wylie,10/19/2011,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,6/11/2020,4,32,TX,3400 W Fm 544,75098
"1721 barnes bridge,Dallas, TX 75228",Fruteria Land,Dallas,,Bubble Tea/Juice Bars & Smoothies/Ice Cream & Frozen Yogurt,,,,TX,1721 barnes bridge,75228
"4654 S Cooper St,Ste 340,Arlington, TX 76017",Ninja Ramen,Arlington,5/6/2017,Ramen,10/25/2020,4,354,TX,4654 S Cooper St,76017
"5450 W Lovers Ln,Ste 143,Dallas, TX 75209",I Heart Yogurt,Dallas,7/30/2009,Ice Cream & Frozen Yogurt,9/13/2020,3,46,TX,5450 W Lovers Ln,75209
"1101 E Bardin Rd,Ste 101,Arlington, TX 76018",Savor Coffee Bar and Eatery,Arlington,4/2/2015,Creperies/Coffee & Tea/Vietnamese,10/30/2020,4,334,TX,1101 E Bardin Rd,76018
"8350 N MacArthur Blvd,Ste 100,Irving, TX 75063",I Luv Pho,Irving,9/30/2007,Vietnamese,9/27/2020,3,319,TX,8350 N MacArthur Blvd,75063
"2540 King Arthur Blvd,Ste 107,Lewisville, TX 75056",Sophia's Kitchen,Lewisville,10/21/2011,Donuts/Coffee & Tea/Juice Bars & Smoothies,7/28/2020,4,59,TX,2540 King Arthur Blvd,75056
"2067 N Central Expy #100,Richardson, TX 75080",TKK Fried Chicken,Richardson,,Bubble Tea/Korean/Chicken Wings,,,,TX,2067 N Central Expy #100,75080
"DeSoto, TX 75115",Serious Salads,DeSoto,,Food Trucks/Salad/Bubble Tea,,,,TX,"DeSoto, TX 75115",75115
"3555 W Walnut St,Ste E,Garland, TX 75042",Garden Restaurant,Garland,2/9/2014,Dim Sum,8/30/2020,3,247,TX,3555 W Walnut St,75042
"2615 W Pioneer Pkwy,Grand Prairie, TX 75051",Hong Kong Market Place,Grand Prairie,9/7/2009,International Grocery,10/27/2020,4,85,TX,2615 W Pioneer Pkwy,75051
"930 W Parker Rd,Ste 410,Plano, TX 75075",Taipei Station Cafe,Plano,8/19/2014,Taiwanese,8/26/2020,3,182,TX,930 W Parker Rd,75075
"3166 State Hwy 161,Ste 310,Grand Prairie, TX 75052",Zero Degrees Grand Prairie,Grand Prairie,7/15/2019,Bubble Tea/Coffee & Tea/Chicken Wings,11/1/2020,3,72,TX,3166 State Hwy 161,75052
"1015 N Murphy Rd,Murphy, TX 75094",Donut Bliss,Murphy,3/22/2020,Donuts/Coffee & Tea/Bubble Tea,6/30/2020,4,4,TX,1015 N Murphy Rd,75094
"9147 Grapevine Hwy,Ste 400,North Richland Hills, TX 76180",Hong Kong Express,North Richland Hills,3/3/2008,Chinese/Bubble Tea,9/30/2020,4,81,TX,9147 Grapevine Hwy,76180
"2625 W Pioneer Pkwy,Ste 206,Grand Prairie, TX 75051",Banh Mi Number 1,Grand Prairie,8/8/2015,Vietnamese/Desserts/Sandwiches,10/29/2020,3,102,TX,2625 W Pioneer Pkwy,75051
"14550 State Hwy 121,Ste 160,Frisco, TX 75035",King & Cardinal,Frisco,10/25/2018,Burgers/Bubble Tea/Juice Bars & Smoothies,10/29/2020,4,127,TX,14550 State Hwy 121,75035
"600 E Bethany Dr,Allen, TX 75002",Caffe Promenade,Allen,2/14/2014,Coffee & Tea/Desserts/Donuts,6/11/2020,4,82,TX,600 E Bethany Dr,75002
"3733 N Josey Ln,Ste 115,Carrollton, TX 75007",Banh Mi Dalat,Carrollton,5/29/2016,Vietnamese/Sandwiches/Coffee & Tea,9/22/2020,4,131,TX,3733 N Josey Ln,75007
"2700 E Eldorado Pkwy,Ste 101,Little Elm, TX 75068",Donut Box,Little Elm,,Breakfast & Brunch/Donuts/Coffee & Tea,9/20/2020,4,75,TX,2700 E Eldorado Pkwy,75068
"2625 Old Denton Rd,Carrollton, TX 75007",Mozart Bakery,Carrollton,2/16/2009,Bakeries,10/26/2020,3,326,TX,2625 Old Denton Rd,75007
"107 W Spring Creek Pkwy,Plano, TX 75023",85°C Bakery Cafe,Plano,6/9/2017,Bakeries/Coffee & Tea/Patisserie/Cake Shop,10/30/2020,3,153,TX,107 W Spring Creek Pkwy,75023
"4261 W Green Oaks,Ste 518,Arlington, TX 76016",Lotus Cafe,Arlington,6/25/2011,Vietnamese/Coffee & Tea,10/26/2020,4,222,TX,4261 W Green Oaks,76016
"2807 Commerce St,Dallas, TX 75226",Pho Bowl,Dallas,4/9/2016,Vietnamese/Asian Fusion/Chinese,10/13/2020,3,122,TX,2807 Commerce St,75226
"2305 S State Hwy 121,Ste 101,Lewisville, TX 75067",Pho One,Lewisville,7/20/2014,Vietnamese,10/22/2020,4,401,TX,2305 S State Hwy 121,75067
"100 Legacy Dr,Ste 110,Plano, TX 75023",Mitsuwa Marketplace,Plano,4/14/2017,International Grocery/Japanese/Sushi Bars,9/22/2020,4,236,TX,100 Legacy Dr,75023
"2601 Preston Rd,Ste 5614,Frisco, TX 75034",Kung Fu Tea,Frisco,2/7/2017,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,1/23/2020,3,39,TX,2601 Preston Rd,75034
"153 N Plano Rd,Richardson, TX 75081",Pho Bac Restaurant,Richardson,8/27/2008,Vietnamese,10/26/2020,4,294,TX,153 N Plano Rd,75081
"1927 E Belt Line Rd,Ste 125,Carrollton, TX 75006",Banh Mi Ba Lee,Carrollton,1/30/2009,Vietnamese,6/2/2020,4,79,TX,1927 E Belt Line Rd,75006
"9292 Warren Pkwy,Ste 300,Frisco, TX 75035",85°C Bakery Cafe,Frisco,10/1/2018,Coffee & Tea/Bakeries/Patisserie/Cake Shop,9/26/2020,4,80,TX,9292 Warren Pkwy,75035
"8411 Bent Branch Dr,Irving, TX 75063",Panda Express,Irving,12/6/2014,Chinese/Fast Food/Bubble Tea,10/26/2020,3,87,TX,8411 Bent Branch Dr,75063
"1220 S Cooper St,Arlington, TX 76013",Vietalia Kitchen,Arlington,10/6/2012,Vietnamese/Italian,9/23/2020,4,160,TX,1220 S Cooper St,76013
"724 Grapevine Hwy,Hurst, TX 76054",Pho One,Hurst,6/2/2020,Vietnamese,10/4/2020,5,24,TX,724 Grapevine Hwy,76054
"617 K Ave,Ste 100,Plano, TX 75074",Bund Wok -Plano,Plano,5/17/2016,Chinese/Asian Fusion,10/5/2020,3,136,TX,617 K Ave,75074
"3000 Grapevine Mills Pkwy,Ste 122,Grapevine, TX 76051",Wildberry Yogurt,Grapevine,6/6/2014,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,5/11/2020,2,10,TX,3000 Grapevine Mills Pkwy,76051
"5001 S Cooper St,Ste 107,Arlington, TX 76017",Zero Degrees,Arlington,7/10/2018,Coffee & Tea/Bubble Tea,9/5/2020,3,154,TX,5001 S Cooper St,76017
"131 W Spring Creek Pkwy,Ste 102,99 Ranch Market,Plano, TX 75023",BF Bakery & Café,Plano,5/8/2016,Bakeries/Taiwanese,10/18/2020,3,10,TX,131 W Spring Creek Pkwy,75023
"718 W Wheatland Rd,Duncanville, TX 75116",Pho T Noodle Seafood Restaurant,Duncanville,6/30/2017,Vietnamese/Seafood/Noodles,7/27/2020,3,73,TX,718 W Wheatland Rd,75116
"14902 Preston Rd,Ste 500,Dallas, TX 75254",Dottea,Dallas,2/16/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/4/2020,4,96,TX,14902 Preston Rd,75254
"5301 Alpha Rd,Ste 38,Dallas, TX 75240",Fat Straws Bubble Tea,Dallas,9/27/2007,Bubble Tea/Juice Bars & Smoothies/Donuts,10/30/2020,4,442,TX,5301 Alpha Rd,75240
"13350 Dallas Pkwy,Ste 410,Dallas, TX 75240",Sharetea,Dallas,7/15/2019,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,6/17/2020,4,19,TX,13350 Dallas Pkwy,75240
"2546 Royal Ln,Dallas, TX 75229",9 Rabbits Bakery,Dallas,10/6/2007,Bakeries/Coffee & Tea/Desserts,10/11/2020,4,441,TX,2546 Royal Ln,75229
"3014 Main St,Dallas, TX 75226",Bobaddiction,Dallas,7/1/2013,Food Trucks/Bubble Tea/Coffee & Tea,10/1/2020,4,150,TX,3014 Main St,75226
"5521 Greenville Ave,Ste 108A,Dallas, TX 75206",Panda Tea,Dallas,1/27/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,9/2/2020,4,78,TX,5521 Greenville Ave,75206
"9100 N Central Expy,Ste 149,Dallas, TX 75231",Royal I.T. Cafe,Dallas,1/22/2018,Bubble Tea/Ice Cream & Frozen Yogurt/Poke,10/14/2020,4,193,TX,9100 N Central Expy,75231
"3001 Knox St,Ste 107A,Dallas, TX 75205",Kung Fu Tea,Dallas,12/1/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,9/12/2020,4,60,TX,3001 Knox St,75205
"6105 Greenville Ave,Dallas, TX 75206",Craft Boba Tea,Dallas,10/2/2018,Bubble Tea/Juice Bars & Smoothies,10/23/2020,4,52,TX,6105 Greenville Ave,75206
"2237 W 15th St,Plano, TX 75075",Bear Cha,Plano,8/22/2019,Coffee & Tea/Bubble Tea,10/11/2020,4,42,TX,2237 W 15th St,75075
"2205 N Central Expy,Ste 110,Plano, TX 75075",Gong Cha,Plano,3/29/2017,Bubble Tea,8/1/2020,4,147,TX,2205 N Central Expy,75075
"2240 Royal Ln,Ste 101,Dallas, TX 75229",Peridot Coffee,Dallas,1/6/2017,Coffee & Tea/Juice Bars & Smoothies/Ice Cream & Frozen Yogurt,10/18/2020,4,172,TX,2240 Royal Ln,75229
"600 N Pearl St,Ste G202,Dallas, TX 75201",FULLL,Dallas,8/17/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,2/12/2020,5,38,TX,600 N Pearl St,75201
"2540 Old Denton Rd,Ste 116,Carrollton, TX 75006",7 Leaves Cafe,Carrollton,11/9/2019,Coffee & Tea/Macarons,10/11/2020,4,106,TX,2540 Old Denton Rd,75006
"6100 K Ave,Plano, TX 75074",Sucre Cafe,Plano,7/7/2016,Desserts/Cafes/Bubble Tea,11/1/2020,4,307,TX,6100 K Ave,75074
"2220 Coit Rd,Ste 560,Plano, TX 75075",Boba Ave 8090,Plano,9/19/2019,Cafes/Bubble Tea/Juice Bars & Smoothies,10/24/2020,4,109,TX,2220 Coit Rd,75075
"493 E Interstate 30,Rockwall, TX 75087",Bubble Bubble Tea house,Rockwall,8/14/2015,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/29/2020,4,108,TX,493 E Interstate 30,75087
"1425 E Beltline Rd,Ste 102,Richardson, TX 75081",Gong Cha,Richardson,2/10/2017,Bubble Tea,10/17/2020,3,184,TX,1425 E Beltline Rd,75081
"400 N Greenville Ave,Richardson, TX 75081",Tapioca House,Richardson,1/26/2007,Coffee & Tea/Bubble Tea/Taiwanese,10/31/2020,3,256,TX,400 N Greenville Ave,75081
"1251 W Campbell Rd,Richardson, TX 75080",Fat Straws,Richardson,5/27/2019,Bubble Tea/Donuts/Coffee & Tea,10/18/2020,4,66,TX,1251 W Campbell Rd,75080
"4103 Lemmon Ave,Dallas, TX 75219",Poke' Bop,Dallas,3/6/2017,Poke/Sushi Bars/Bubble Tea,9/5/2020,4,235,TX,4103 Lemmon Ave,75219
"2067 N Central Expy,Ste 100,Richardson, TX 75080",Kung Fu Tea,Richardson,3/27/2016,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,7/31/2020,4,274,TX,2067 N Central Expy,75080
"3112 N Jupiter Rd,Ste 311,Garland, TX 75044",Boba Heaven,Garland,6/26/2014,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,9/24/2020,4,131,TX,3112 N Jupiter Rd,75044
"3052 Old Denton Rd,Ste 106,Carrollton, TX 75007",TeaLatte Bar,Carrollton,5/31/2018,Coffee & Tea/Bubble Tea,10/11/2020,4,206,TX,3052 Old Denton Rd,75007
"10945 Estate Ln,Ste 160,Dallas, TX 75238",Le's Kitchen,Dallas,4/18/2020,Vietnamese/Breakfast & Brunch/Bubble Tea,6/25/2020,5,3,TX,10945 Estate Ln,75238
"8930 State Hwy 121,Ste 564,McKinney, TX 75070",Delish Bubble Tea,McKinney,10/2/2011,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/27/2020,4,143,TX,8930 State Hwy 121,75070
"2515 Inwood Rd,Ste 119,Dallas, TX 75235",Zero Degrees,Dallas,5/27/2019,Fast Food/Mexican/Asian Fusion,10/28/2020,3,79,TX,2515 Inwood Rd,75235
"2001 Coit Rd,Ste 301,Plano, TX 75075",Sweet Hut Bakery & Cafe,Plano,2/19/2018,Bakeries/Cafes/Bubble Tea,10/27/2020,4,322,TX,2001 Coit Rd,75075
"3801 W President George Bush Hwy,Ste 116,Plano, TX 75075",TocoToco Boba Tea,Plano,8/3/2019,Desserts/Bubble Tea,10/20/2020,4,86,TX,3801 W President George Bush Hwy,75075
"5960 W Parker Rd,Ste 294,Plano, TX 75093",Meetcha Bubble Tea Cafe,Plano,12/16/2017,Bubble Tea/Cafes,9/29/2020,4,66,TX,5960 W Parker Rd,75093
"581 W Campbell Rd,Ste 119,Richardson, TX 75080",Ding Tea - Richardson,Richardson,1/10/2020,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/23/2020,4,102,TX,581 W Campbell Rd,75080
"975 State Highway 121,Ste 160,Allen, TX 75013",Boba Republic,Allen,4/3/2020,Bubble Tea/Juice Bars & Smoothies,10/31/2020,4,68,TX,975 State Highway 121,75013
"2625 Old Denton Rd,Ste 816,Carrollton, TX 75007",Sharetea,Carrollton,6/1/2017,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,9/29/2020,4,214,TX,2625 Old Denton Rd,75007
"406 E Princeton Dr,Ste 200,Princeton, TX 75047",Boba House by Charlie Jr,Princeton,10/31/2019,Bubble Tea,10/10/2020,5,13,TX,406 E Princeton Dr,75047
"2731 W 15th St,Plano, TX 75075",Tea Town,Plano,10/15/2019,Coffee & Tea/Bubble Tea/Filipino,10/8/2020,4,46,TX,2731 W 15th St,75075
"291 E Round Grove Rd,Ste 190,Lewisville, TX 75067",Boba World,Lewisville,8/25/2013,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/10/2020,3,119,TX,291 E Round Grove Rd,75067
"2425 SE Green Oaks Blvd,Ste 115,Arlington, TX 76018",Ding Tea Arlington,Arlington,12/18/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/26/2020,4,177,TX,2425 SE Green Oaks Blvd,76018
"2001 Coit Rd,Ste 137B,Plano, TX 75075",Meet Fresh,Plano,6/28/2017,Desserts/Bubble Tea/Taiwanese,10/18/2020,3,229,TX,2001 Coit Rd,75075
"2552 Stonebrook Pkwy,Ste A625,Frisco, TX 75034",Boba + Donuts,Frisco,7/3/2018,Donuts/Bubble Tea,,4,48,TX,2552 Stonebrook Pkwy,75034
"3000 Grapevine Mills Pkwy Suite,Ste 315,Grapevine, TX 76051",Bubble Tea Bliss,Grapevine,10/25/2016,Bubble Tea,7/27/2020,3,28,TX,3000 Grapevine Mills Pkwy Suite,76051
"7502 W Eldorado Pkwy,Ste 200,McKinney, TX 75070",Mr Boba Tea Cafe,McKinney,9/1/2020,Bubble Tea,10/29/2020,4,7,TX,7502 W Eldorado Pkwy,75070
"1807 N Collins St,Ste 111,Arlington, TX 76011",Zero Degrees,Arlington,6/19/2018,Bubble Tea/Coffee & Tea/Chicken Wings,10/6/2020,4,357,TX,1807 N Collins St,76011
"312 W 7th St,Dallas, TX 75208",Pho 88,Dallas,3/22/2014,Vietnamese/Bubble Tea,9/12/2020,3,132,TX,312 W 7th St,75208
"511 Fm 544,Murphy, TX 75094",Boba Lush,Murphy,10/11/2017,Bubble Tea/Juice Bars & Smoothies,9/4/2020,4,111,TX,511 Fm 544,75094
"3800 McKinney Ave,Ste 160,Dallas, TX 75204",Yumilicious,Dallas,9/27/2008,Ice Cream & Frozen Yogurt/Desserts/Gelato,10/16/2020,4,294,TX,3800 McKinney Ave,75204
