address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"8333 Culebra Rd,Ste 204A,San Antonio, TX 78251",BobaTea Garden & Vietnamese Restaurant,San Antonio,4/22/2017,Vietnamese/Bubble Tea,10/10/2020,4,94,TX,8333 Culebra Rd,78251
"602 NW Loop 410,Ste 126,San Antonio, TX 78216",Savoureux Patisserie - SP Cafe,San Antonio,2/1/2016,Juice Bars & Smoothies/Vietnamese/Cafes,10/19/2020,4,219,TX,602 NW Loop 410,78216
"14375 Blanco Rd,Cadillac Plaza,San Antonio, TX 78216",Sushee Tea + Eats,San Antonio,11/3/2019,Japanese/Bubble Tea/Sushi Bars,1/30/2020,5,10,TX,14375 Blanco Rd,78216
"19141 Stone Oak Pkwy,Ste 305,San Antonio, TX 78258",Thai Chili Cuisine,San Antonio,3/3/2009,Thai/Bubble Tea,10/5/2020,4,297,TX,19141 Stone Oak Pkwy,78258
"7220 Louis Pasteur Dr,Ste 125,San Antonio, TX 78229",Suck It The Restaurant,San Antonio,12/1/2016,Sushi Bars/Bubble Tea/Ramen,10/26/2020,4,498,TX,7220 Louis Pasteur Dr,78229
"15900 La Cantera Pkwy,Ste 7791,San Antonio, TX 78256",kokeetea,San Antonio,12/31/2019,Bubble Tea,9/30/2020,4,17,TX,15900 La Cantera Pkwy,78256
"1146 Austin Hwy,San Antonio, TX 78209",Tong's Thai Restaurant,San Antonio,12/25/2005,Thai/Sushi Bars/Vegan,10/28/2020,4,588,TX,1146 Austin Hwy,78209
"7915 W Loop 1604 N,San Antonio, TX 78254",Kuma,San Antonio,10/28/2018,Ice Cream & Frozen Yogurt/Waffles,10/21/2020,3,46,TX,7915 W Loop 1604 N,78254
"5374 Walzem Rd,San Antonio, TX 78218",PHO Havi,San Antonio,1/30/2019,Vietnamese/Chinese/Bubble Tea,10/13/2020,4,41,TX,5374 Walzem Rd,78218
"14791 HI 35 N,Ste 107,Selma, TX 78154",Bobatopia,Selma,2/26/2019,Bubble Tea/Waffles/Desserts,8/31/2020,4,53,TX,14791 HI 35 N,78154
"2844 Thousand Oak,San Antonio, TX 78232",Sip Sip Cafe,San Antonio,4/27/2020,Cafes/Pan Asian/Vietnamese,10/23/2020,5,25,TX,2844 Thousand Oak,78232
"1415 E Blanco Rd,Ste 1,Boerne, TX 78006",The Bubble Tea Factory,Boerne,10/27/2019,Coffee & Tea/Bubble Tea/Desserts,8/23/2020,5,14,TX,1415 E Blanco Rd,78006
"3126 Pat Booker Rd,Ste 108,Universal City, TX 78148",Kung Fu Tea,Universal City,4/25/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/12/2020,3,81,TX,3126 Pat Booker Rd,78148
"2413 Thousand Oaks,San Antonio, TX 78232",Pho 32,San Antonio,3/1/2019,Vietnamese/Chinese/Thai,10/4/2020,4,67,TX,2413 Thousand Oaks,78232
