address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"2855 Stevens Creek Blvd,Ste 2170,Santa Clara, CA 95050",Lucky Tea,Santa Clara,9/19/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/30/2020,3,125,CA,2855 Stevens Creek Blvd,95050
"805 E El Camino Real,Ste F,Mountain View, CA 94040",The Tea Zone & Fruit Bar,Mountain View,1/7/2017,Coffee & Tea/Desserts/Bubble Tea,,4,198,CA,805 E El Camino Real,94040
"3969 Rivermark Plz,Santa Clara, CA 95054",Fantasia Coffee & Tea,Santa Clara,9/2/2006,Coffee & Tea/Desserts/Bubble Tea,9/29/2020,3,480,CA,3969 Rivermark Plz,95054
"1310 Tully Rd,Ste 108,San Jose, CA 95122",Urban Tea Cafe,San Jose,8/24/2017,Coffee & Tea/Bubble Tea/Vegetarian,10/24/2020,4,176,CA,1310 Tully Rd,95122
"540 Barber Ln,Milpitas, CA 95035",T4,Milpitas,3/30/2016,Bubble Tea/Juice Bars & Smoothies/Ramen,10/23/2020,3,418,CA,540 Barber Ln,95035
"4750 Almaden Expy,Ste 136,San Jose, CA 95118",The Tea Zone & Fruit Bar,San Jose,5/3/2016,Juice Bars & Smoothies/Desserts/Coffee & Tea,9/19/2020,4,148,CA,4750 Almaden Expy,95118
"1658 E Capitol Expy,San Jose, CA 95121",Teasociety,San Jose,5/17/2014,Coffee & Tea/Juice Bars & Smoothies,10/26/2020,3,712,CA,1658 E Capitol Expy,95121
"2785 El Camino Real,Santa Clara, CA 95051",Beastea,Santa Clara,10/31/2017,Coffee & Tea/Juice Bars & Smoothies/Desserts,10/24/2020,4,247,CA,2785 El Camino Real,95051
"1080 Kiely Blvd,Santa Clara, CA 95051",The Moo Bar,Santa Clara,4/3/2016,Ice Cream & Frozen Yogurt/Bubble Tea/Desserts,4/6/2020,3,528,CA,1080 Kiely Blvd,95051
"2855 Stevens Creek Blvd,Ste 1089,Santa Clara, CA 95050",CoCo Fresh Tea & Juice Valley Fair,Santa Clara,11/25/2019,Bubble Tea/Juice Bars & Smoothies,10/26/2020,3,53,CA,2855 Stevens Creek Blvd,95050
"5663 Snell Ave,San Jose, CA 95123",Oros Thai Chicken & Rice,San Jose,1/23/2019,Thai/Bubble Tea,10/29/2020,4,156,CA,5663 Snell Ave,95123
"795 E El Camino Real,Sunnyvale, CA 94087",Bee & Tea,Sunnyvale,5/23/2019,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/24/2020,3,113,CA,795 E El Camino Real,94087
"927 E Arques Ave,Ste 151,Sunnyvale, CA 94085",TeaFans,Sunnyvale,11/11/2016,Bubble Tea,8/19/2020,3,133,CA,927 E Arques Ave,94085
"1156 Laurel St,San Carlos, CA 94070",Tea Juice,San Carlos,9/16/2020,Bubble Tea/Juice Bars & Smoothies,10/30/2020,4,11,CA,1156 Laurel St,94070
"4546 El Camino Real,Los Altos, CA 94022",Teaspoon,Los Altos,3/14/2015,Coffee & Tea/Shaved Ice/Bubble Tea,10/26/2020,4,908,CA,4546 El Camino Real,94022
"2569 King Rd,Ste C-9,San Jose, CA 95122",Pho 21,San Jose,3/20/2017,Vietnamese/Juice Bars & Smoothies/Bubble Tea,10/20/2020,3,148,CA,2569 King Rd,95122
"2421 The Alameda,Ste 101,Santa Clara, CA 95050",Tea Plus,Santa Clara,5/13/2019,Taiwanese/Bubble Tea,10/21/2020,3,65,CA,2421 The Alameda,95050
"2797 El Camino Real,Redwood City, CA 94061",Pink Pantherz Espresso,Redwood City,10/21/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,11/1/2020,3,32,CA,2797 El Camino Real,94061
"1082 E El Camino Real,Ste 6,Sunnyvale, CA 94087",Cocohodo,Sunnyvale,12/7/2013,Desserts/Coffee & Tea,10/2/2020,4,513,CA,1082 E El Camino Real,94087
"2712 Augustine Dr,Ste 110,Santa Clara, CA 95054",Gong cha,Santa Clara,9/18/2019,Bubble Tea,10/30/2020,4,63,CA,2712 Augustine Dr,95054
"1191 E Calaveras Blvd,Milpitas, CA 95035",Gram Cafe & Pancakes - Milpitas,Milpitas,7/3/2020,Cafes/Desserts/Juice Bars & Smoothies,10/31/2020,4,119,CA,1191 E Calaveras Blvd,95035
