address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"5265 Hollywood Blvd,Los Angeles, CA 90027",DingTea,Los Angeles,9/18/2019,Bubble Tea/Coffee & Tea/Ice Cream & Frozen Yogurt,10/31/2020,4,97,CA,5265 Hollywood Blvd,90027
"11135 Magnolia Blvd,Unit 170,Los Angeles, CA 91601",Boba Guys,Los Angeles,2/22/2020,Coffee & Tea,10/29/2020,4,46,CA,11135 Magnolia Blvd,91601
"3726 W 6th St,Los Angeles, CA 90020",Yifang Taiwan Fruit Tea,Los Angeles,1/11/2020,Bubble Tea/Tea Rooms/Juice Bars & Smoothies,10/22/2020,4,93,CA,3726 W 6th St,90020
"523 N Fairfax Ave,Los Angeles, CA 90048",Pearl's Finest Teas,Los Angeles,9/18/2016,Coffee & Tea/Bubble Tea/Tea Rooms,10/29/2020,4,720,CA,523 N Fairfax Ave,90048
"843 N Broadway,Los Angeles, CA 90012",Bubble U,Los Angeles,10/26/2016,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/25/2020,4,592,CA,843 N Broadway,90012
"131 S Central Ave,Los Angeles, CA 90012",Twinkle Brown Sugar,Los Angeles,2/18/2012,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,11/1/2020,4,1277,CA,131 S Central Ave,90012
"310 E 2nd St,Los Angeles, CA 90012",MILK+T,Los Angeles,12/22/2015,Bubble Tea,11/1/2020,4,954,CA,310 E 2nd St,90012
"2700 S Figueroa St,Ste 105,Los Angeles, CA 90007",Factory Tea Bar,Los Angeles,10/18/2019,Desserts/Bubble Tea/Coffee & Tea,10/28/2020,3,69,CA,2700 S Figueroa St,90007
"349 E Main St,Ste 104,Alhambra, CA 91801",Tastea,Alhambra,7/14/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/28/2020,4,377,CA,349 E Main St,91801
"22941 Ventura Blvd,Woodland Hills, CA 91364",The Boba Cafe,Woodland Hills,8/23/2020,Bubble Tea,10/31/2020,5,76,CA,22941 Ventura Blvd,91364
"7525 Sunset Blvd,Los Angeles, CA 90046",Bohemia,Los Angeles,8/27/2018,Coffee & Tea/Bubble Tea/Desserts,10/28/2020,4,221,CA,7525 Sunset Blvd,90046
"13217 W Washington Blvd,Los Angeles, CA 90066",Refresh by Ekkamai,Los Angeles,6/12/2017,Bubble Tea/Coffee & Tea,10/29/2020,4,230,CA,13217 W Washington Blvd,90066
