address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"2470 Pearland Pky,Ste 240,BROOKSIDE VL, TX 77581",The Teahouse Tapioca & Tea,BROOKSIDE VL,10/17/2020,Bubble Tea/Coffee & Tea,11/1/2020,5,2,TX,2470 Pearland Pky,77581
"3307 Spring Stuebner Rd,Ste E,Spring, TX 77389",K&S Kolaches & More,Spring,,American (Traditional)/Bubble Tea/Donuts,,,,TX,3307 Spring Stuebner Rd,77389
"7672 Gessner Rd,Ste C,Houston, TX 77040",Royal Tea Cafe,Houston,5/13/2012,Juice Bars & Smoothies/Vietnamese/Sandwiches,9/1/2020,4,41,TX,7672 Gessner Rd,77040
"6650 Corporate Dr,Ste E,Houston, TX 77036",Matcha Cafe Maiko,Houston,7/12/2018,Ice Cream & Frozen Yogurt/Coffee & Tea/Shaved Ice,10/25/2020,4,397,TX,6650 Corporate Dr,77036
"20940 Katy Fwy,Ste F,Katy, TX 77449",Swirlee,Katy,10/22/2019,Coffee & Tea/Juice Bars & Smoothies/Macarons,10/24/2020,4,15,TX,20940 Katy Fwy,77449
"1635 E Broadway St,Ste 125,Pearland, TX 77581",Nu's Wood Fire Grill,Pearland,10/29/2018,Vietnamese/Bubble Tea,10/1/2020,4,100,TX,1635 E Broadway St,77581
"14175 NW Fwy,Houston, TX 77040",Tapioca Blossom Cafe,Houston,7/9/2020,Bubble Tea/Coffee & Tea,10/11/2020,4,4,TX,14175 NW Fwy,77040
"2001 Commerce St,Houston, TX 77002",Tout Suite,Houston,9/7/2014,Cafes/Coffee & Tea/Desserts,11/1/2020,3,1544,TX,2001 Commerce St,77002
"7067 Hwy 6 N,Houston, TX 77095",Banh Mi And Tea,Houston,6/17/2018,Sandwiches/Vietnamese/Coffee & Tea,9/16/2020,4,127,TX,7067 Hwy 6 N,77095
"15825 Hope Village Dr,Friendswood, TX 77546",Heritage Cafe,Friendswood,2/27/2018,Coffee & Tea/Desserts/Macarons,10/30/2020,4,117,TX,15825 Hope Village Dr,77546
"8388 W Sam Houston S,Ste 162,Houston, TX 77072",Pho Bo To & Bo Ne,Houston,6/25/2018,Vietnamese,8/9/2020,4,103,TX,8388 W Sam Houston S,77072
"11009 1/2 Fuqua St,Houston, TX 77089",Tapioca,Houston,5/27/2011,Juice Bars & Smoothies/Ice Cream & Frozen Yogurt,4/9/2019,3,33,TX,11009 1/2 Fuqua St,77089
"11510 Barker Cypress Rd,Cypress, TX 77433",Zero Degrees,Cypress,8/9/2018,Bubble Tea/Coffee & Tea/Chicken Wings,9/22/2020,4,162,TX,11510 Barker Cypress Rd,77433
"5400 Pointe West Cir,Ste 180,Richmond, TX 77469",Mama Le,Richmond,1/23/2019,Vietnamese/Juice Bars & Smoothies/Bubble Tea,10/20/2020,4,92,TX,5400 Pointe West Cir,77469
"4645 Hwy 6,Ste J,Sugar Land, TX 77478",Mango Hut,Sugar Land,9/20/2016,Desserts/Bubble Tea/Juice Bars & Smoothies,5/16/2020,3,149,TX,4645 Hwy 6,77478
"10625 Veterans Memorial Dr,Ste H,Houston, TX 77038",Hang  Xanh Sandwiches & Boba Tea Zone,Houston,10/29/2009,Vietnamese/Bubble Tea/Sandwiches,10/14/2020,4,100,TX,10625 Veterans Memorial Dr,77038
"9889 Bellaire Blvd,Ste E213,Houston, TX 77036",Sharetea,Houston,9/26/2015,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/3/2020,4,557,TX,9889 Bellaire Blvd,77036
"6715 Bissonnet St 500 Houston Tx 77074,Houston, TX 77074",Q Wings Seafood  & Boba,Houston,10/18/2020,Chicken Wings/Seafood/Bubble Tea,10/23/2020,4,2,TX,6715 Bissonnet St 500 Houston Tx 77074,77074
"2531 University Blvd,Houston, TX 77005",Purple Kow,Houston,8/24/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/7/2020,4,66,TX,2531 University Blvd,77005
"3825 Richmond Ave,Houston, TX 77027",7 Leaves Cafe,Houston,5/11/2020,Coffee & Tea/Bubble Tea/Macarons,10/24/2020,4,46,TX,3825 Richmond Ave,77027
"718 W 18th St,Ste H,Houston, TX 77008",Teapresso Bar,Houston,5/18/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/27/2020,4,278,TX,718 W 18th St,77008
"12303 Jones Rd,Ste 100,Houston, TX 77070",New Tapioca Master,Houston,6/3/2015,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/5/2020,5,326,TX,12303 Jones Rd,77070
"2089 Westheimer Rd,Houston, TX 77098",The Teahouse Tapioca & Tea,Houston,7/4/2006,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/30/2020,4,791,TX,2089 Westheimer Rd,77098
"9393 Bellaire Blvd,Ste D,Houston, TX 77036",Tiger Sugar,Houston,11/1/2020,Bubble Tea/Desserts/Coffee & Tea,11/1/2020,5,1,TX,9393 Bellaire Blvd,77036
"2400 Mid Ln,Ste 110,Houston, TX 77027",Hella Bubble,Houston,3/15/2019,Bubble Tea,10/22/2020,4,225,TX,2400 Mid Ln,77027
"10211 Cypresswood Dr,Ste 1200,Houston, TX 77070",Yummie,Houston,1/7/2019,Sandwiches/Vietnamese/Bubble Tea,9/29/2020,4,38,TX,10211 Cypresswood Dr,77070
"1127 Eldridge Pkwy,Ste 1030,Houston, TX 77077",Bao Bao Banh Mi,Houston,7/5/2017,Vietnamese/Sandwiches/Bubble Tea,10/29/2020,4,110,TX,1127 Eldridge Pkwy,77077
"10623 Bellaire Blvd,Ste 143,Houston, TX 77072",Kravin' Fruit Bar,Houston,9/8/2012,Juice Bars & Smoothies/Bubble Tea/Desserts,10/1/2020,4,221,TX,10623 Bellaire Blvd,77072
"9393 Bellaire Blvd,Ste A5,Houston, TX 77036",Tom N Toms Coffee,Houston,11/8/2019,Coffee & Tea/Cafes,10/28/2020,4,107,TX,9393 Bellaire Blvd,77036
"8330 Long Point Rd,Ste E,Houston, TX 77055",Boba City,Houston,9/18/2017,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/8/2020,4,71,TX,8330 Long Point Rd,77055
"10092 Veterans Memorial,Ste A,Houston, TX 77038",I Heart Boba,Houston,5/22/2011,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/7/2020,4,249,TX,10092 Veterans Memorial,77038
"3730 Fm 2920 Rd,Ste 107,Spring, TX 77388",The Boba Shop,Spring,6/30/2015,Juice Bars & Smoothies/Bubble Tea/Coffee & Tea,9/9/2020,4,194,TX,3730 Fm 2920 Rd,77388
"9393 Bellaire Blvd,Unit I,Houston, TX 77036",Meet Fresh,Houston,7/22/2019,Desserts/Bubble Tea/Shaved Ice,10/28/2020,3,116,TX,9393 Bellaire Blvd,77036
"11818 Airline Dr,Ste I,Houston, TX 77037",Teaspoon of Boba,Houston,7/24/2019,Bubble Tea/Juice Bars & Smoothies/Ice Cream & Frozen Yogurt,8/25/2020,4,14,TX,11818 Airline Dr,77037
"13480 Veterans Memorial Dr,Ste P2,Houston, TX 77014",Tea Bubblers,Houston,7/19/2020,Shaved Ice/Bubble Tea/Juice Bars & Smoothies,7/19/2020,5,1,TX,13480 Veterans Memorial Dr,77014
"18445 W Lake Houston Pkwy,Ste A,Humble, TX 77346",Sweetland,Humble,1/29/2020,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/23/2020,4,27,TX,18445 W Lake Houston Pkwy,77346
"10904 Scarsdale Blvd,Ste 210,Houston, TX 77089",Bobarista,Houston,7/21/2019,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,10/31/2020,4,40,TX,10904 Scarsdale Blvd,77089
"12800 Scarsdale Blvd,Houston, TX 77089",Tapioca Xpress,Houston,3/31/2013,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4/16/2020,4,148,TX,12800 Scarsdale Blvd,77089
"8300 W Sam Houston Pkwy S,Ste 126,Houston, TX 77072",Tea Cup Cafe,Houston,4/20/2010,Coffee & Tea/Bubble Tea/Taiwanese,9/27/2020,3,144,TX,8300 W Sam Houston Pkwy S,77072
"2007 W Alabama St,Houston, TX 77098",B&T Cafe,Houston,6/19/2018,Vietnamese/Sandwiches/Bubble Tea,10/9/2020,4,259,TX,2007 W Alabama St,77098
"9104 Bellaire Blvd,Houston, TX 77036",Tapioca House,Houston,6/29/2006,Taiwanese/Bubble Tea/Juice Bars & Smoothies,8/7/2020,3,326,TX,9104 Bellaire Blvd,77036
"3645 FM1960 W,Ste 188,Houston, TX 77068",Better Than Yummie,Houston,11/17/2016,Sandwiches/Bubble Tea/Vietnamese,10/19/2020,4,89,TX,3645 FM1960 W,77068
"11920 Westheimer Rd,Ste H,Houston, TX 77077",Black Pearl,Houston,11/4/2019,Bubble Tea/Desserts/Coffee & Tea,9/14/2020,4,13,TX,11920 Westheimer Rd,77077
"3010 Gears Rd,Ste C,Houston, TX 77067",BAMBU,Houston,10/14/2013,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/11/2020,4,87,TX,3010 Gears Rd,77067
"9820 Gulf Fwy,Ste C3C,Houston-Gulf Fwy, TX 77034",BAMBU,Houston-Gulf Fwy,2/2/2014,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,3/17/2019,4,63,TX,9820 Gulf Fwy,77034
"969 E Nasa Pkwy,Houston, TX 77058",Hello Tealicious,Houston,6/5/2016,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/25/2020,4,112,TX,969 E Nasa Pkwy,77058
"21542 Tomball Pkwy,Ste F,Houston, TX 77070",Heavenly Beverages,Houston,4/2/2014,Bubble Tea/Coffee & Tea/Tea Rooms,10/25/2020,4,190,TX,21542 Tomball Pkwy,77070
"7630 Fry Rd,Ste 400,Cypress, TX 77433",Vtea,Cypress,8/23/2020,Bubble Tea/Coffee & Tea,10/25/2020,5,2,TX,7630 Fry Rd,77433
"9889 Bellaire Blvd,Ste 222,Houston, TX 77036",Kung Fu Tea,Houston,8/2/2013,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/1/2020,3,618,TX,9889 Bellaire Blvd,77036
"4650 Hwy 6,Sugar Land, TX 77478",Ding Tea Sugar Land,Sugar Land,6/15/2019,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/3/2020,4,96,TX,4650 Hwy 6,77478
"8224 Kirby Dr,Houston, TX 77054",The Teahouse Tapioca and Tea,Houston,7/19/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/4/2020,3,22,TX,8224 Kirby Dr,77054
"5901 Bellaire Blvd,Ste 106,Houston, TX 77081",JuJu Tapioca,Houston,12/28/2017,Bubble Tea/Juice Bars & Smoothies/Desserts,6/22/2020,3,31,TX,5901 Bellaire Blvd,77081
"10226 Hammerly Blvd,Houston, TX 77043",Tapioca Place,Houston,12/1/2010,Vietnamese/Sandwiches/Bubble Tea,8/28/2020,4,155,TX,10226 Hammerly Blvd,77043
"3201 Louisiana St,Ste 106,Houston, TX 77006",Kung Fu Tea,Houston,7/5/2019,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,8/30/2020,3,26,TX,3201 Louisiana St,77006
"9889 Bellaire Blvd,Ste C316,Houston, TX 77036",Feng Cha Houston Chinatown,Houston,8/12/2019,Bubble Tea/Desserts,10/22/2020,4,82,TX,9889 Bellaire Blvd,77036
"9855 Blackhawk Blvd,Ste C,Houston, TX 77075",KOI CHA - Tapioca Drinks & Snacks,Houston,2/26/2020,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/20/2020,4,9,TX,9855 Blackhawk Blvd,77075
"10613 Bellaire Blvd,Ste A150,Houston, TX 77072",TEAholic,Houston,6/4/2016,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/11/2020,3,237,TX,10613 Bellaire Blvd,77072
"3616 N Fry Rd,Ste 220,Katy, TX 77449",iSnak Cafe,Katy,9/20/2020,Coffee & Tea/Filipino/Bubble Tea,10/21/2020,3,3,TX,3616 N Fry Rd,77449
"1041 Blalock Rd,Houston, TX 77055",Golden Oolong Tea,Houston,3/31/2012,Juice Bars & Smoothies/Bubble Tea/Taiwanese,9/28/2020,3,274,TX,1041 Blalock Rd,77055
"8300 W Sam Houston Pkwy S,Ste 172,Houston, TX 77072",The Bep Teahouse,Houston,12/5/2017,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,10/11/2020,4,227,TX,8300 W Sam Houston Pkwy S,77072
"9889 Bellaire Blvd,Ste E203,Houston, TX 77036",Tea Top,Houston,9/28/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/31/2020,4,221,TX,9889 Bellaire Blvd,77036
"5901 Westheimer Rd,Ste B1,Houston, TX 77057",Nu Ice & Drinks,Houston,1/25/2014,Ice Cream & Frozen Yogurt/Coffee & Tea/Bubble Tea,10/11/2020,4,623,TX,5901 Westheimer Rd,77057
"9889 Bellaire Blvd,Ste E217,Houston, TX 77036",Yumcha,Houston,10/5/2019,Bubble Tea/Bakeries/Tea Rooms,10/24/2020,4,108,TX,9889 Bellaire Blvd,77036
"9600 Bellaire Blvd,Ste 138,Houston, TX 77036",Ding Tea,Houston,4/22/2019,Bubble Tea,10/31/2020,3,179,TX,9600 Bellaire Blvd,77036
"9820 Gulf Fwy,Ste A9,Houston, TX 77034",OH MY TEA!,Houston,10/29/2013,Bubble Tea/Juice Bars & Smoothies,10/21/2020,4,88,TX,9820 Gulf Fwy,77034
"2808 Milam St,Ste G,Houston, TX 77006",Cafe#13,Houston,9/28/2019,Coffee & Tea/Bubble Tea/Vietnamese,10/5/2020,4,95,TX,2808 Milam St,77006
"1809 Eldridge Pkwy,Ste 109,Houston, TX 77077",Muse Tea,Houston,6/3/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/25/2020,4,215,TX,1809 Eldridge Pkwy,77077
"9968 Bellaire Blvd,Ste 100A,Houston, TX 77036",Modern Tea,Houston,12/24/2018,Desserts/Bubble Tea/Coffee & Tea,8/13/2020,4,175,TX,9968 Bellaire Blvd,77036
"6833 W Sam Houston Pkwy S,Ste 108,Houston, TX 77072",Presotea,Houston,6/13/2020,Desserts/Bubble Tea/Juice Bars & Smoothies,9/1/2020,4,22,TX,6833 W Sam Houston Pkwy S,77072
"9750 Bellaire Blvd,Ste 188,Houston, TX 77036",Mr. Wish,Houston,12/8/2018,Bubble Tea/Juice Bars & Smoothies/Taiwanese,10/13/2020,4,98,TX,9750 Bellaire Blvd,77036
"10944 Westheimer Rd,Houston, TX 77042",Kim's Tea House,Houston,5/3/2015,Bubble Tea/Sandwiches/Juice Bars & Smoothies,10/3/2020,4,167,TX,10944 Westheimer Rd,77042
"9889 Bellaire Blvd,Ste C-318,Houston, TX 77036",Gong Cha,Houston,7/28/2016,Bubble Tea,10/21/2020,3,323,TX,9889 Bellaire Blvd,77036
"3506 Scott St,Houston, TX 77004",Boba Chick,Houston,1/16/2020,Bubble Tea/Juice Bars & Smoothies,9/21/2020,4,27,TX,3506 Scott St,77004
"1035 Blalock Rd,Houston, TX 77055",Nobibi,Houston,7/30/2019,Ice Cream & Frozen Yogurt,10/20/2020,4,102,TX,1035 Blalock Rd,77055
"10611 Bellaire Blvd,Houston, TX 77072",Long Coffee,Houston,12/27/2013,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,9/15/2020,4,488,TX,10611 Bellaire Blvd,77072
"4407 Cypress Creek Pkwy,Suite C,Houston, TX 77014",Ulike Tea,Houston,2/1/2020,Tea Rooms/Bubble Tea,10/24/2020,4,21,TX,4407 Cypress Creek Pkwy,77014
"1354 B Nasa Pkwy,Houston, TX 77058",Ca Phe Phin,Houston,8/12/2010,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/9/2020,4,163,TX,1354 B Nasa Pkwy,77058
"2000 Willowbrook Mall,Houston, TX 77070",Kokee Tea,Houston,10/21/2020,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,10/21/2020,5,1,TX,2000 Willowbrook Mall,77070
"8910 Westheimer Rd,Houston, TX 77063",7 Leaves Cafe,Houston,9/12/2020,Coffee & Tea/Bubble Tea/Macarons,10/23/2020,4,7,TX,8910 Westheimer Rd,77063
"12000 Bellaire Blvd,Houston, TX 77072",JTea,Houston,5/15/2018,Bubble Tea/Coffee & Tea,10/31/2020,4,154,TX,12000 Bellaire Blvd,77072
"1003 Dairy Ashford Rd,Ste B,Houston, TX 77079",Bobo Tea,Houston,1/27/2020,Bubble Tea/Juice Bars & Smoothies,10/8/2020,4,31,TX,1003 Dairy Ashford Rd,77079
"3224 Yoakum Blvd,Houston, TX 77006",Kung Fu Tea,Houston,2/16/2015,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/30/2020,3,326,TX,3224 Yoakum Blvd,77006
"1001 Fannin St,Ste M160,Houston, TX 77002",Addictea Cafe,Houston,12/17/2013,Bubble Tea/Juice Bars & Smoothies,3/2/2020,4,33,TX,1001 Fannin St,77002
"5710 Memorial Dr,Houston, TX 77007",The Teahouse Tapioca & Tea,Houston,5/13/2013,Bubble Tea/Coffee & Tea,9/22/2020,4,117,TX,5710 Memorial Dr,77007
"12148 Bellaire Blvd,Ste 110,Houston, TX 77072",TeaTalk,Houston,12/4/2018,Bubble Tea/Coffee & Tea,10/26/2020,4,57,TX,12148 Bellaire Blvd,77072
"1560 Eldridge Pkwy,Ste 162,Houston, TX 77077",Bubble Tea House,Houston,9/10/2012,Bubble Tea/Juice Bars & Smoothies/Sandwiches,10/31/2020,3,136,TX,1560 Eldridge Pkwy,77077
"3422 Business Center Dr,Ste 142,Pearland, TX 77584",Ding Tea - Pearland,Pearland,7/29/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/26/2020,4,64,TX,3422 Business Center Dr,77584
"2441 Bay Area Blvd,Houston, TX 77058",Bubble Island,Houston,10/21/2007,Coffee & Tea/Desserts/Bubble Tea,8/25/2020,4,103,TX,2441 Bay Area Blvd,77058
"506 Yale St,Houston, TX 77007",Teahouse Tapioca & Tea,Houston,10/27/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/31/2020,3,33,TX,506 Yale St,77007
"11111 Bellaire Blvd,Houston, TX 77072",Mama Mía Sugarcane Drinks,Houston,5/22/2019,Juice Bars & Smoothies,10/20/2020,4,132,TX,11111 Bellaire Blvd,77072
"500 Baybrook Mall,Ste 8,Friendswood, TX 77546",Sharetea,Friendswood,8/12/2020,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,9/7/2020,4,9,TX,500 Baybrook Mall,77546
"2518 Rice Blvd,Houston, TX 77005",The Teahouse Tapioca & Tea,Houston,10/21/2016,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,9/24/2020,3,110,TX,2518 Rice Blvd,77005
"11724 Bellaire Blvd,Houston, TX 77072",Magic Cup,Houston,5/18/2016,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/30/2020,4,433,TX,11724 Bellaire Blvd,77072
