address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"1549 W Chicago Ave,Chicago, IL 60642",SPICY FINGERS  Seafood Kitchen,Chicago,8/10/2019,Seafood/Cajun/Creole/Asian Fusion,8/28/2020,4,63,IL,1549 W Chicago Ave,60642
"711 W Jackson Blvd,Chicago, IL 60661",Cafe L'ami,Chicago,6/30/2018,Bakeries/Desserts/Cafes,10/27/2019,3,11,IL,711 W Jackson Blvd,60661
"3736 N Broadway St,Chicago, IL 60613",Jai-Yen,Chicago,7/14/2006,Sushi Bars/Japanese/Noodles,9/18/2020,3,436,IL,3736 N Broadway St,60613
"4635 N Lincoln Ave,Chicago, IL 60625",Rolls N Bowls,Chicago,5/20/2010,Sushi Bars/Japanese/Asian Fusion,9/7/2020,4,403,IL,4635 N Lincoln Ave,60625
"5033 N Elston Ave,Chicago, IL 60630",Jollibee,Chicago,12/27/2016,Filipino/Fast Food,10/22/2020,3,111,IL,5033 N Elston Ave,60630
"3709 N Harlem Ave,Chicago, IL 60634",Yummy,Chicago,11/4/2012,Japanese/Chinese,9/2/2020,3,69,IL,3709 N Harlem Ave,60634
"3257 N Broadway,Chicago, IL 60657",Joy's Noodles & Rice,Chicago,8/5/2005,Thai/Noodles,10/28/2020,4,914,IL,3257 N Broadway,60657
"1375 E 53rd St,Chicago, IL 60615",Shinju Sushi,Chicago,10/16/2008,Japanese/Sushi Bars,10/26/2020,3,320,IL,1375 E 53rd St,60615
"203 Yorktown Shopping Ctr,Lombard, IL 60148",Chill Bubble Tea,Lombard,6/23/2016,Bubble Tea/Juice Bars & Smoothies/Tea Rooms,10/30/2020,3,41,IL,203 Yorktown Shopping Ctr,60148
"608 Davis St,Evanston, IL 60201",Shang Noodle & Chinese,Evanston,9/13/2017,Chinese/Noodles/Bubble Tea,10/25/2020,4,138,IL,608 Davis St,60201
"28 E NW Hwy,Arlington Heights, IL 60004",Around Cafe,Arlington Heights,9/10/2016,Bubble Tea/Coffee & Tea,10/8/2020,4,235,IL,28 E NW Hwy,60004
"7221 Forest Preserve Dr,Norridge, IL 60706",Viet Taste,Norridge,6/29/2017,Vietnamese,10/29/2020,4,158,IL,7221 Forest Preserve Dr,60706
"8530 Waukegan Rd,Morton Grove, IL 60053",Boba Burger,Morton Grove,3/12/2015,Burgers/Asian Fusion/Bubble Tea,10/28/2020,4,505,IL,8530 Waukegan Rd,60053
"5112 W Fullerton Ave,Chicago, IL 60639",Somethin' Sweet Donuts,Chicago,12/8/2012,Donuts/Coffee & Tea,10/10/2020,4,252,IL,5112 W Fullerton Ave,60639
"5914 W Lawrence Ave,Chicago, IL 60630",Pho No.1,Chicago,6/18/2014,Vietnamese,9/16/2020,4,242,IL,5914 W Lawrence Ave,60630
"3456 N Sheffield Ave,Chicago, IL 60657",Cozy Noodles & Rice,Chicago,8/25/2005,Thai/Noodles/Desserts,10/27/2020,4,1105,IL,3456 N Sheffield Ave,60657
"461 Lake Cook Rd,Deerfield, IL 60015",Liquid Fusion,Deerfield,11/21/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/9/2020,4,17,IL,461 Lake Cook Rd,60015
"1639 E 55th St,Chicago, IL 60615",Siam Thai,Chicago,9/19/2006,Thai,10/30/2020,3,151,IL,1639 E 55th St,60615
"1811 W North Ave,Chicago, IL 60622",Thee Asian Restaurant,Chicago,10/24/2011,Chinese/Asian Fusion,9/13/2020,3,187,IL,1811 W North Ave,60622
"215 E Grand Ave,Chicago, IL 60611",Grandee Cuisine,Chicago,5/2/2018,Dim Sum/Seafood/Cantonese,10/25/2020,4,288,IL,215 E Grand Ave,60611
"1401 N Ashland Ave,Chicago, IL 60622",Mott St,Chicago,6/11/2013,Asian Fusion/Bars,10/31/2020,4,783,IL,1401 N Ashland Ave,60622
"727 Lake St,Oak Park, IL 60301",New Pot Rice & Noodles,Oak Park,10/18/2005,Thai/Noodles/Bubble Tea,6/27/2020,3,155,IL,727 Lake St,60301
